kenteken;voertuigsoort;merk;handelsbenaming;datum_tenaamstelling;inrichting;eerste_kleur;tweede_kleur;datum_eerste_toelating;datum_eerste_tenaamstelling_in_nederland;wacht_op_keuren;wam_verzekerd;europese_voertuigcategorie;vermogen_massarijklaar;export_indicator;openstaande_terugroepactie_indicator;taxi_indicator;tellerstandoordeel;code_toelichting_tellerstandoordeel;tenaamstellen_mogelijk;datum_tenaamstelling_dt;datum_eerste_toelating_dt;datum_eerste_tenaamstelling_in_nederland_dt;api_gekentekende_voertuigen_assen;api_gekentekende_voertuigen_brandstof;api_gekentekende_voertuigen_carrosserie;api_gekentekende_voertuigen_carrosserie_specifiek;api_gekentekende_voertuigen_voertuigklasse;subcategorie_nederland;type;aantal_zitplaatsen;aantal_cilinders;cilinderinhoud;aantal_wielen;technische_max_massa_voertuig;typegoedkeuringsnummer;wielbasis;lengte_voertuig_minimum;lengte_voertuig_maximum;breedte_voertuig_minimum;breedte_voertuig_maximum;hoogte_voertuig_minimum;hoogte_voertuig_maximum;massa_bedrijfsklaar_minimaal;massa_bedrijfsklaar_maximaal;variant;uitvoering;volgnummer_wijziging_eu_typegoedkeuring;registratie_datum_goedkeuring_afschrijvingsmoment_bpm;registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt
TTT41H;Land- of bosbouwtrekker;JOHN DEERE;6100M;20211202;Niet geregistreerd;N.v.t.;N.v.t.;20200630;20211202;Geen verstrekking in Open Data;Ja;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-12-02T00:00:00.000;2020-06-30T00:00:00.000;2021-12-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TDJ78J;Land- of bosbouwtrekker;JOHN DEERE;6610;20210218;Niet geregistreerd;N.v.t.;N.v.t.;20000630;20210218;Geen verstrekking in Open Data;Ja;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-02-18T00:00:00.000;2000-06-30T00:00:00.000;2021-02-18T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TTS65K;Land- of bosbouwtrekker;JOHN DEERE;1640;20211202;Niet geregistreerd;N.v.t.;N.v.t.;19850630;20211202;Geen verstrekking in Open Data;Nee;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-12-02T00:00:00.000;1985-06-30T00:00:00.000;2021-12-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TPS94K;Land- of bosbouwtrekker;JOHN DEERE;6400;20211102;Niet geregistreerd;N.v.t.;N.v.t.;19940630;20211102;Geen verstrekking in Open Data;Ja;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-11-02T00:00:00.000;1994-06-30T00:00:00.000;2021-11-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TTT14K;Land- of bosbouwtrekker;JOHN DEERE;6125R;20211202;Niet geregistreerd;N.v.t.;N.v.t.;20130630;20211202;Geen verstrekking in Open Data;Nee;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-12-02T00:00:00.000;2013-06-30T00:00:00.000;2021-12-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
61GV10;Land- of bosbouwtrekker;JOHN DEERE;6320;20210118;Niet geregistreerd;N.v.t.;N.v.t.;20040630;20210118;Geen verstrekking in Open Data;Ja;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-01-18T00:00:00.000;2004-06-30T00:00:00.000;2021-01-18T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TBJ73Z;Land- of bosbouwtrekker;JOHN DEERE;2850;20210120;Niet geregistreerd;N.v.t.;N.v.t.;19940630;20210120;Geen verstrekking in Open Data;Ja;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-01-20T00:00:00.000;1994-06-30T00:00:00.000;2021-01-20T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TTS26N;Land- of bosbouwtrekker;JOHN DEERE;2030;20211202;Niet geregistreerd;N.v.t.;N.v.t.;19710630;20211202;Geen verstrekking in Open Data;Nee;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-12-02T00:00:00.000;1971-06-30T00:00:00.000;2021-12-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
THT41X;Land- of bosbouwtrekker;JOHN DEERE;6130R;20211102;Niet geregistreerd;N.v.t.;N.v.t.;20211102;20211102;Geen verstrekking in Open Data;Ja;T1;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-11-02T00:00:00.000;2021-11-02T00:00:00.000;2021-11-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;E03;2;4;4525;4;9950;e1*167/2013*00023*15;258;441;516;206;255;279;313;5400;7200;;;;;
TPJ65G;Land- of bosbouwtrekker;JOHN DEERE;6910;20211027;Niet geregistreerd;N.v.t.;N.v.t.;20010630;20211027;Geen verstrekking in Open Data;Ja;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-10-27T00:00:00.000;2001-06-30T00:00:00.000;2021-10-27T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TTT95N;Land- of bosbouwtrekker;JOHN DEERE;6320;20211202;Niet geregistreerd;N.v.t.;N.v.t.;20050630;20211202;Geen verstrekking in Open Data;Nee;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-12-02T00:00:00.000;2005-06-30T00:00:00.000;2021-12-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TTT78N;Land- of bosbouwtrekker;JOHN DEERE;1630;20211202;Niet geregistreerd;N.v.t.;N.v.t.;19770630;20211202;Geen verstrekking in Open Data;Nee;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-12-02T00:00:00.000;1977-06-30T00:00:00.000;2021-12-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
THZ30P;Land- of bosbouwtrekker;JOHN DEERE;3036E;20220111;Niet geregistreerd;N.v.t.;N.v.t.;20170630;20210720;Geen verstrekking in Open Data;Ja;T;0;Ja;Nee;Nee;Niet geregistreerd;NG;Nee;2022-01-11T00:00:00.000;2017-06-30T00:00:00.000;2021-07-20T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TKK51D;Land- of bosbouwtrekker;JOHN DEERE;4049M;20211202;Niet geregistreerd;N.v.t.;N.v.t.;20170630;20210907;Geen verstrekking in Open Data;Ja;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-12-02T00:00:00.000;2017-06-30T00:00:00.000;2021-09-07T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
T10BSL;Land- of bosbouwtrekker;JOHN DEERE;110;20220124;Niet geregistreerd;N.v.t.;N.v.t.;19740630;20220124;Geen verstrekking in Open Data;Ja;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2022-01-24T00:00:00.000;1974-06-30T00:00:00.000;2022-01-24T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TTV88G;Land- of bosbouwtrekker;JOHN DEERE;1030;20211202;Niet geregistreerd;N.v.t.;N.v.t.;19780630;20211202;Geen verstrekking in Open Data;Nee;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-12-02T00:00:00.000;1978-06-30T00:00:00.000;2021-12-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TGR94S;Land- of bosbouwtrekker;JOHN DEERE;6430 PREMIUM;20211125;Niet geregistreerd;N.v.t.;N.v.t.;20070630;20210528;Geen verstrekking in Open Data;Ja;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-11-25T00:00:00.000;2007-06-30T00:00:00.000;2021-05-28T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TTV47F;Land- of bosbouwtrekker;JOHN DEERE;6400;20211202;Niet geregistreerd;N.v.t.;N.v.t.;19960630;20211202;Geen verstrekking in Open Data;Nee;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-12-02T00:00:00.000;1996-06-30T00:00:00.000;2021-12-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TNK51L;Land- of bosbouwtrekker;JOHN DEERE;6320;20211015;Niet geregistreerd;N.v.t.;N.v.t.;20040630;20211015;Geen verstrekking in Open Data;Ja;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-10-15T00:00:00.000;2004-06-30T00:00:00.000;2021-10-15T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TTT87H;Land- of bosbouwtrekker;JOHN DEERE;GATOR HPX;20211202;Niet geregistreerd;N.v.t.;N.v.t.;20150630;20211202;Geen verstrekking in Open Data;Nee;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-12-02T00:00:00.000;2015-06-30T00:00:00.000;2021-12-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TTV76G;Land- of bosbouwtrekker;JOHN DEERE;3130;20211202;Niet geregistreerd;N.v.t.;N.v.t.;19760630;20211202;Geen verstrekking in Open Data;Nee;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-12-02T00:00:00.000;1976-06-30T00:00:00.000;2021-12-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TTT96D;Land- of bosbouwtrekker;JOHN DEERE;3050;20211202;Niet geregistreerd;N.v.t.;N.v.t.;19900630;20211202;Geen verstrekking in Open Data;Nee;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-12-02T00:00:00.000;1990-06-30T00:00:00.000;2021-12-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TTV15K;Land- of bosbouwtrekker;JOHN DEERE;6520;20211202;Niet geregistreerd;N.v.t.;N.v.t.;20070630;20211202;Geen verstrekking in Open Data;Ja;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-12-02T00:00:00.000;2007-06-30T00:00:00.000;2021-12-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TJS26L;Land- of bosbouwtrekker;JOHN DEERE;2850;20210817;Niet geregistreerd;N.v.t.;N.v.t.;19940630;20210817;Geen verstrekking in Open Data;Ja;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-08-17T00:00:00.000;1994-06-30T00:00:00.000;2021-08-17T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TTS89X;Land- of bosbouwtrekker;JOHN DEERE;6420;20211202;Niet geregistreerd;N.v.t.;N.v.t.;20040630;20211202;Geen verstrekking in Open Data;Nee;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-12-02T00:00:00.000;2004-06-30T00:00:00.000;2021-12-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TTV13H;Land- of bosbouwtrekker;JOHN DEERE;256;20211202;Niet geregistreerd;N.v.t.;N.v.t.;19840630;20211202;Geen verstrekking in Open Data;Nee;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-12-02T00:00:00.000;1984-06-30T00:00:00.000;2021-12-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TGP53B;Land- of bosbouwtrekker;JOHN DEERE;6910;20210525;Niet geregistreerd;N.v.t.;N.v.t.;20000630;20210525;Geen verstrekking in Open Data;Ja;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-05-25T00:00:00.000;2000-06-30T00:00:00.000;2021-05-25T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TTS25Z;Land- of bosbouwtrekker;JOHN DEERE;1505;20211202;Niet geregistreerd;N.v.t.;N.v.t.;20040630;20211202;Geen verstrekking in Open Data;Nee;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-12-02T00:00:00.000;2004-06-30T00:00:00.000;2021-12-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
2985GV;Land- of bosbouwtrekker;JOHN DEERE;6830;20210701;Niet geregistreerd;N.v.t.;N.v.t.;20080630;20210701;Geen verstrekking in Open Data;Ja;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-07-01T00:00:00.000;2008-06-30T00:00:00.000;2021-07-01T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TTV85J;Land- of bosbouwtrekker;JOHN DEERE;6120R;20211202;Niet geregistreerd;N.v.t.;N.v.t.;20170630;20211202;Geen verstrekking in Open Data;Nee;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-12-02T00:00:00.000;2017-06-30T00:00:00.000;2021-12-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TTT84S;Land- of bosbouwtrekker;JOHN DEERE;6610;20211202;Niet geregistreerd;N.v.t.;N.v.t.;20010630;20211202;Geen verstrekking in Open Data;Nee;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-12-02T00:00:00.000;2001-06-30T00:00:00.000;2021-12-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TRH46V;Land- of bosbouwtrekker;JOHN DEERE;6120;20211127;Niet geregistreerd;N.v.t.;N.v.t.;20050630;20211108;Geen verstrekking in Open Data;Ja;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-11-27T00:00:00.000;2005-06-30T00:00:00.000;2021-11-08T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TFG50D;Land- of bosbouwtrekker;JOHN DEERE;6620;20211129;Niet geregistreerd;N.v.t.;N.v.t.;20020630;20210324;Geen verstrekking in Open Data;Ja;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-11-29T00:00:00.000;2002-06-30T00:00:00.000;2021-03-24T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
GV3173;Land- of bosbouwtrekker;JOHN DEERE;2266;20211124;Niet geregistreerd;N.v.t.;N.v.t.;20010630;20211124;Geen verstrekking in Open Data;Ja;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-11-24T00:00:00.000;2001-06-30T00:00:00.000;2021-11-24T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TTT57R;Land- of bosbouwtrekker;JOHN DEERE;GATOR HPX;20211202;Niet geregistreerd;N.v.t.;N.v.t.;20110630;20211202;Geen verstrekking in Open Data;Nee;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-12-02T00:00:00.000;2011-06-30T00:00:00.000;2021-12-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TFB76F;Land- of bosbouwtrekker;JOHN DEERE;6130R;20211202;Niet geregistreerd;N.v.t.;N.v.t.;20210316;20210316;Geen verstrekking in Open Data;Ja;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-12-02T00:00:00.000;2021-03-16T00:00:00.000;2021-03-16T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TPS21L;Land- of bosbouwtrekker;JOHN DEERE;6920;20211102;Niet geregistreerd;N.v.t.;N.v.t.;20040630;20211102;Geen verstrekking in Open Data;Ja;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-11-02T00:00:00.000;2004-06-30T00:00:00.000;2021-11-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TRJ25F;Land- of bosbouwtrekker;JOHN DEERE;6620;20211108;Niet geregistreerd;N.v.t.;N.v.t.;20030630;20211108;Geen verstrekking in Open Data;Ja;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-11-08T00:00:00.000;2003-06-30T00:00:00.000;2021-11-08T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TTS39T;Land- of bosbouwtrekker;JOHN DEERE;6800;20211202;Niet geregistreerd;N.v.t.;N.v.t.;19950630;20211202;Geen verstrekking in Open Data;Nee;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-12-02T00:00:00.000;1995-06-30T00:00:00.000;2021-12-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TTV24K;Land- of bosbouwtrekker;JOHN DEERE;6145R;20211202;Niet geregistreerd;N.v.t.;N.v.t.;20170630;20211202;Geen verstrekking in Open Data;Nee;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-12-02T00:00:00.000;2017-06-30T00:00:00.000;2021-12-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
TPH59X;Land- of bosbouwtrekker;JOHN DEERE;3030;20211027;Niet geregistreerd;N.v.t.;N.v.t.;19760630;20211027;Geen verstrekking in Open Data;Ja;T;0;Nee;Nee;Nee;Niet geregistreerd;NG;Ja;2021-10-27T00:00:00.000;1976-06-30T00:00:00.000;2021-10-27T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;;;;;;;;;;;;;;
